dataset,embedding,regressor,strategy,method_label,auc_normalized_pred,file_path
AD-4-2-1,onehot_pca,LinearRegression,kmeans_random,onehot_pca_LinearRegression,0.091306402674125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-4-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-4-2-1,onehot_pca,LinearRegression,kmeans_high_expression,onehot_pca_LinearRegression,0.054308069456875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-4-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-4-2-1,onehot_pca,RandomForestRegressor,kmeans_high_expression,onehot_pca_RandomForestRegressor,0.082325099581875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-4-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-4-2-1,onehot_pca,RandomForestRegressor,kmeans_random,onehot_pca_RandomForestRegressor,0.091306402674125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-4-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-4-2-1,onehot_pca,MLPRegressor,kmeans_random,onehot_pca_MLPRegressor,0.091306402674125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-4-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-4-2-1,onehot_pca,MLPRegressor,kmeans_high_expression,onehot_pca_MLPRegressor,0.076382848927375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-4-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-4-2-1,evo,LinearRegression,kmeans_random,evo_LinearRegression,0.1215998087255,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-4-2-1/evo2_pca/combined_all_custom_metrics.csv
AD-4-2-1,evo,LinearRegression,kmeans_high_expression,evo_LinearRegression,0.09094080778175,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-4-2-1/evo2_pca/combined_all_custom_metrics.csv
AD-4-2-1,evo,RandomForestRegressor,kmeans_high_expression,evo_RandomForestRegressor,0.1849734611767499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-4-2-1/evo2_pca/combined_all_custom_metrics.csv
AD-4-2-1,evo,RandomForestRegressor,kmeans_random,evo_RandomForestRegressor,0.1215998087255,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-4-2-1/evo2_pca/combined_all_custom_metrics.csv
AD-4-2-1,evo,MLPRegressor,kmeans_random,evo_MLPRegressor,0.1215998087255,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-4-2-1/evo2_pca/combined_all_custom_metrics.csv
AD-4-2-1,evo,MLPRegressor,kmeans_high_expression,evo_MLPRegressor,0.1057681389855,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-4-2-1/evo2_pca/combined_all_custom_metrics.csv
AD-2-2-1,sei,LinearRegression,kmeans_random,sei_LinearRegression,0.2386449825775,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/sei_pca/combined_all_custom_metrics.csv
AD-2-2-1,sei,LinearRegression,kmeans_high_expression,sei_LinearRegression,0.5116122075624998,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/sei_pca/combined_all_custom_metrics.csv
AD-2-2-1,sei,RandomForestRegressor,kmeans_high_expression,sei_RandomForestRegressor,0.4946123350624999,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/sei_pca/combined_all_custom_metrics.csv
AD-2-2-1,sei,RandomForestRegressor,kmeans_random,sei_RandomForestRegressor,0.2386449825775,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/sei_pca/combined_all_custom_metrics.csv
AD-2-2-1,sei,MLPRegressor,kmeans_random,sei_MLPRegressor,0.2386449825775,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/sei_pca/combined_all_custom_metrics.csv
AD-2-2-1,sei,MLPRegressor,kmeans_high_expression,sei_MLPRegressor,0.2283466816999999,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/sei_pca/combined_all_custom_metrics.csv
AD-2-2-1,onehot_pca,LinearRegression,kmeans_random,onehot_pca_LinearRegression,0.21650966462905,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-2-1,onehot_pca,LinearRegression,kmeans_high_expression,onehot_pca_LinearRegression,0.145027304704875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-2-1,onehot_pca,RandomForestRegressor,kmeans_high_expression,onehot_pca_RandomForestRegressor,0.192151431070975,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-2-1,onehot_pca,RandomForestRegressor,kmeans_random,onehot_pca_RandomForestRegressor,0.21650966462905,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-2-1,onehot_pca,MLPRegressor,kmeans_random,onehot_pca_MLPRegressor,0.21650966462905,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-2-1,onehot_pca,MLPRegressor,kmeans_high_expression,onehot_pca_MLPRegressor,0.2759649830546249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/onehot_pca/combined_all_custom_metrics.csv
AD-2-2-1,evo,LinearRegression,kmeans_random,evo_LinearRegression,0.2218107919725375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/evo2_pca/combined_all_custom_metrics.csv
AD-2-2-1,evo,LinearRegression,kmeans_high_expression,evo_LinearRegression,0.1882112430177875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/evo2_pca/combined_all_custom_metrics.csv
AD-2-2-1,evo,RandomForestRegressor,kmeans_high_expression,evo_RandomForestRegressor,0.2160869813207875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/evo2_pca/combined_all_custom_metrics.csv
AD-2-2-1,evo,RandomForestRegressor,kmeans_random,evo_RandomForestRegressor,0.2218107919725375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/evo2_pca/combined_all_custom_metrics.csv
AD-2-2-1,evo,MLPRegressor,kmeans_random,evo_MLPRegressor,0.2218107919725375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/evo2_pca/combined_all_custom_metrics.csv
AD-2-2-1,evo,MLPRegressor,kmeans_high_expression,evo_MLPRegressor,0.2105340261596374,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-2-1/evo2_pca/combined_all_custom_metrics.csv
AD-1-4-2,sei,LinearRegression,kmeans_random,sei_LinearRegression,0.1868241649725,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/sei_pca/combined_all_custom_metrics.csv
AD-1-4-2,sei,LinearRegression,kmeans_high_expression,sei_LinearRegression,0.1495017824625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/sei_pca/combined_all_custom_metrics.csv
AD-1-4-2,sei,RandomForestRegressor,kmeans_high_expression,sei_RandomForestRegressor,0.16463085259,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/sei_pca/combined_all_custom_metrics.csv
AD-1-4-2,sei,RandomForestRegressor,kmeans_random,sei_RandomForestRegressor,0.1868241649725,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/sei_pca/combined_all_custom_metrics.csv
AD-1-4-2,sei,MLPRegressor,kmeans_random,sei_MLPRegressor,0.1868241649725,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/sei_pca/combined_all_custom_metrics.csv
AD-1-4-2,sei,MLPRegressor,kmeans_high_expression,sei_MLPRegressor,0.2156933982775,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/sei_pca/combined_all_custom_metrics.csv
AD-1-4-2,onehot_pca,LinearRegression,kmeans_random,onehot_pca_LinearRegression,0.170127296271875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/onehot_pca/combined_all_custom_metrics.csv
AD-1-4-2,onehot_pca,LinearRegression,kmeans_high_expression,onehot_pca_LinearRegression,0.235542638173875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/onehot_pca/combined_all_custom_metrics.csv
AD-1-4-2,onehot_pca,RandomForestRegressor,kmeans_high_expression,onehot_pca_RandomForestRegressor,0.1992587387003749,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/onehot_pca/combined_all_custom_metrics.csv
AD-1-4-2,onehot_pca,RandomForestRegressor,kmeans_random,onehot_pca_RandomForestRegressor,0.170127296271875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/onehot_pca/combined_all_custom_metrics.csv
AD-1-4-2,onehot_pca,MLPRegressor,kmeans_random,onehot_pca_MLPRegressor,0.170127296271875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/onehot_pca/combined_all_custom_metrics.csv
AD-1-4-2,onehot_pca,MLPRegressor,kmeans_high_expression,onehot_pca_MLPRegressor,0.183591652272625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/onehot_pca/combined_all_custom_metrics.csv
AD-1-4-2,evo,LinearRegression,kmeans_random,evo_LinearRegression,0.188485629633625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/evo2_pca/combined_all_custom_metrics.csv
AD-1-4-2,evo,LinearRegression,kmeans_high_expression,evo_LinearRegression,0.182891474197875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/evo2_pca/combined_all_custom_metrics.csv
AD-1-4-2,evo,RandomForestRegressor,kmeans_high_expression,evo_RandomForestRegressor,0.1734674623851249,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/evo2_pca/combined_all_custom_metrics.csv
AD-1-4-2,evo,RandomForestRegressor,kmeans_random,evo_RandomForestRegressor,0.188485629633625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/evo2_pca/combined_all_custom_metrics.csv
AD-1-4-2,evo,MLPRegressor,kmeans_random,evo_MLPRegressor,0.188485629633625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/evo2_pca/combined_all_custom_metrics.csv
AD-1-4-2,evo,MLPRegressor,kmeans_high_expression,evo_MLPRegressor,0.176202169271125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-1-4-2/evo2_pca/combined_all_custom_metrics.csv
AD-3-5-2,sei,LinearRegression,kmeans_random,sei_LinearRegression,0.109186541585,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/sei_pca/combined_all_custom_metrics.csv
AD-3-5-2,sei,LinearRegression,kmeans_high_expression,sei_LinearRegression,0.15060217314875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/sei_pca/combined_all_custom_metrics.csv
AD-3-5-2,sei,RandomForestRegressor,kmeans_high_expression,sei_RandomForestRegressor,0.11093929633875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/sei_pca/combined_all_custom_metrics.csv
AD-3-5-2,sei,RandomForestRegressor,kmeans_random,sei_RandomForestRegressor,0.109186541585,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/sei_pca/combined_all_custom_metrics.csv
AD-3-5-2,sei,MLPRegressor,kmeans_random,sei_MLPRegressor,0.109186541585,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/sei_pca/combined_all_custom_metrics.csv
AD-3-5-2,sei,MLPRegressor,kmeans_high_expression,sei_MLPRegressor,0.1086558014724999,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/sei_pca/combined_all_custom_metrics.csv
AD-3-5-2,onehot_pca,LinearRegression,kmeans_random,onehot_pca_LinearRegression,0.1454239083691624,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/onehot_pca/combined_all_custom_metrics.csv
AD-3-5-2,onehot_pca,LinearRegression,kmeans_high_expression,onehot_pca_LinearRegression,0.0916145492841624,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/onehot_pca/combined_all_custom_metrics.csv
AD-3-5-2,onehot_pca,RandomForestRegressor,kmeans_high_expression,onehot_pca_RandomForestRegressor,0.1244689044771625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/onehot_pca/combined_all_custom_metrics.csv
AD-3-5-2,onehot_pca,RandomForestRegressor,kmeans_random,onehot_pca_RandomForestRegressor,0.1454239083691624,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/onehot_pca/combined_all_custom_metrics.csv
AD-3-5-2,onehot_pca,MLPRegressor,kmeans_random,onehot_pca_MLPRegressor,0.1454239083691624,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/onehot_pca/combined_all_custom_metrics.csv
AD-3-5-2,onehot_pca,MLPRegressor,kmeans_high_expression,onehot_pca_MLPRegressor,0.1078951131546625,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/onehot_pca/combined_all_custom_metrics.csv
AD-3-5-2,evo,LinearRegression,kmeans_random,evo_LinearRegression,0.121499416203425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/evo2_pca/combined_all_custom_metrics.csv
AD-3-5-2,evo,LinearRegression,kmeans_high_expression,evo_LinearRegression,0.122851545036575,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/evo2_pca/combined_all_custom_metrics.csv
AD-3-5-2,evo,RandomForestRegressor,kmeans_high_expression,evo_RandomForestRegressor,0.321078484614375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/evo2_pca/combined_all_custom_metrics.csv
AD-3-5-2,evo,RandomForestRegressor,kmeans_random,evo_RandomForestRegressor,0.121499416203425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/evo2_pca/combined_all_custom_metrics.csv
AD-3-5-2,evo,MLPRegressor,kmeans_random,evo_MLPRegressor,0.121499416203425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/evo2_pca/combined_all_custom_metrics.csv
AD-3-5-2,evo,MLPRegressor,kmeans_high_expression,evo_MLPRegressor,0.078110109961075,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-3-5-2/evo2_pca/combined_all_custom_metrics.csv
AD-2-5-2,sei,LinearRegression,kmeans_random,sei_LinearRegression,0.1283657092606375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/sei_pca/combined_all_custom_metrics.csv
AD-2-5-2,sei,LinearRegression,kmeans_high_expression,sei_LinearRegression,0.2135715089317125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/sei_pca/combined_all_custom_metrics.csv
AD-2-5-2,sei,RandomForestRegressor,kmeans_high_expression,sei_RandomForestRegressor,0.1474510911222125,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/sei_pca/combined_all_custom_metrics.csv
AD-2-5-2,sei,RandomForestRegressor,kmeans_random,sei_RandomForestRegressor,0.1272708552918875,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/sei_pca/combined_all_custom_metrics.csv
AD-2-5-2,sei,MLPRegressor,kmeans_random,sei_MLPRegressor,0.1288905059206375,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/sei_pca/combined_all_custom_metrics.csv
AD-2-5-2,sei,MLPRegressor,kmeans_high_expression,sei_MLPRegressor,0.1858247481092124,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/sei_pca/combined_all_custom_metrics.csv
AD-2-5-2,onehot_pca,LinearRegression,kmeans_random,onehot_pca_LinearRegression,0.12780137943275,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/onehot_pca/combined_all_custom_metrics.csv
AD-2-5-2,onehot_pca,LinearRegression,kmeans_high_expression,onehot_pca_LinearRegression,0.223602699065,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/onehot_pca/combined_all_custom_metrics.csv
AD-2-5-2,onehot_pca,RandomForestRegressor,kmeans_high_expression,onehot_pca_RandomForestRegressor,0.1134401734442499,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/onehot_pca/combined_all_custom_metrics.csv
AD-2-5-2,onehot_pca,RandomForestRegressor,kmeans_random,onehot_pca_RandomForestRegressor,0.12780137943275,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/onehot_pca/combined_all_custom_metrics.csv
AD-2-5-2,onehot_pca,MLPRegressor,kmeans_random,onehot_pca_MLPRegressor,0.12780137943275,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/onehot_pca/combined_all_custom_metrics.csv
AD-2-5-2,onehot_pca,MLPRegressor,kmeans_high_expression,onehot_pca_MLPRegressor,0.19690315888025,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/onehot_pca/combined_all_custom_metrics.csv
AD-2-5-2,evo,LinearRegression,kmeans_random,evo_LinearRegression,0.13667018971425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/evo2_pca/combined_all_custom_metrics.csv
AD-2-5-2,evo,LinearRegression,kmeans_high_expression,evo_LinearRegression,0.132116544661,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/evo2_pca/combined_all_custom_metrics.csv
AD-2-5-2,evo,RandomForestRegressor,kmeans_high_expression,evo_RandomForestRegressor,0.073123402408,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/evo2_pca/combined_all_custom_metrics.csv
AD-2-5-2,evo,RandomForestRegressor,kmeans_random,evo_RandomForestRegressor,0.13667018971425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/evo2_pca/combined_all_custom_metrics.csv
AD-2-5-2,evo,MLPRegressor,kmeans_random,evo_MLPRegressor,0.13667018971425,/storage2/wangzitongLab/lizelun/project/gene_circuit_design/results/166k_2024_trans_kmeans/AD-2-5-2/evo2_pca/combined_all_custom_metrics.csv
